index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,wind_100m_u,wind_100m_v
112,38.29999923706055,14.5,2019-01-05 16:00:00,1.6677908,5.6984262,341.28052,4.76507,-6.6032076
113,38.29999923706055,14.5,2019-01-05 17:00:00,1.6812267,5.587648,338.4627,4.9912796,-6.631214
114,38.29999923706055,14.5,2019-01-05 18:00:00,1.6957612,5.5205603,335.903,5.515608,-7.092638
115,38.29999923706055,14.5,2019-01-05 19:00:00,1.7039579,5.486047,333.57404,5.811728,-6.7473736
116,38.29999923706055,14.5,2019-01-05 20:00:00,1.7031975,5.464848,331.44833,5.8446856,-6.646365
117,38.29999923706055,14.5,2019-01-05 21:00:00,1.6950852,5.4435196,329.42145,6.4199486,-6.6702404
118,38.29999923706055,14.5,2019-01-05 22:00:00,1.6532563,5.437444,327.89996,6.2441735,-4.836481
119,38.29999923706055,14.5,2019-01-05 23:00:00,1.6029772,5.420511,326.5652,6.341549,-4.2740483
120,38.29999923706055,14.5,2019-01-06 00:00:00,1.5442476,5.400346,325.66437,6.190243,-3.8773613
121,38.29999923706055,14.5,2019-01-06 01:00:00,1.4751244,5.3806977,325.28534,5.657925,-3.446699
122,38.29999923706055,14.5,2019-01-06 02:00:00,1.4047335,5.3560085,325.29633,5.0821633,-3.3819616
123,38.29999923706055,14.5,2019-01-06 03:00:00,1.3438915,5.3067594,325.49408,4.622253,-3.6698353
124,38.29999923706055,14.5,2019-01-06 04:00:00,1.2992741,5.2342424,325.89508,4.3560944,-4.5963564
125,38.29999923706055,14.5,2019-01-06 05:00:00,1.2729092,5.1441464,326.41138,3.9301403,-4.95815
126,38.29999923706055,14.5,2019-01-06 06:00:00,1.2441782,5.080161,326.8838,3.7059278,-4.877343
127,38.29999923706055,14.5,2019-01-06 07:00:00,1.2180668,5.0300074,327.5429,2.789103,-5.0894604
128,38.29999923706055,14.5,2019-01-06 08:00:00,1.1913639,4.991099,328.4547,1.7709085,-4.7106795
129,38.29999923706055,14.5,2019-01-06 09:00:00,1.1497886,5.0018277,328.81177,1.0797946,-4.257979
130,38.29999923706055,14.5,2019-01-06 10:00:00,1.1231701,4.9633074,330.18497,-1.1972859,-5.182664
131,38.29999923706055,14.5,2019-01-06 11:00:00,1.0853975,4.973907,330.26187,-1.223253,-3.6386144
132,38.29999923706055,14.5,2019-01-06 12:00:00,1.0360478,5.046036,328.50964,0.006670475,-2.2593925
133,38.29999923706055,14.5,2019-01-06 13:00:00,0.99075425,5.123464,326.12576,0.9729316,-1.0243368
134,38.29999923706055,14.5,2019-01-06 14:00:00,0.9526435,5.18564,323.45624,2.2987318,-0.26218355
135,38.29999923706055,14.5,2019-01-06 15:00:00,0.92044795,5.23114,320.54504,3.2145576,-0.17540824
136,38.29999923706055,14.5,2019-01-06 16:00:00,0.8933226,5.267334,317.67776,3.227541,-0.7493189
137,38.29999923706055,14.5,2019-01-06 17:00:00,0.8727884,5.2858186,315.22247,2.5454154,-1.1368233
138,38.29999923706055,14.5,2019-01-06 18:00:00,0.8661971,5.3172297,313.5087,1.4578099,-1.7212939
139,38.29999923706055,14.5,2019-01-06 19:00:00,0.8510711,5.352906,311.9817,0.95046043,-1.1322321
140,38.29999923706055,14.5,2019-01-06 20:00:00,0.8358606,5.3943996,310.36133,1.2500763,0.87783253
141,38.29999923706055,14.5,2019-01-06 21:00:00,0.82335424,5.415599,308.4388,1.9531748,1.7579818
142,38.29999923706055,14.5,2019-01-06 22:00:00,0.8154111,5.4073257,306.758,2.8849802,1.2896707
143,38.29999923706055,14.5,2019-01-06 23:00:00,0.82225573,5.32938,306.62616,2.780614,-1.3112922
144,38.29999923706055,14.5,2019-01-07 00:00:00,0.8291849,5.271858,307.25784,1.6915103,-2.289695
145,38.29999923706055,14.5,2019-01-07 01:00:00,0.82293177,5.2915063,306.97223,1.7893848,-2.5844555
146,38.29999923706055,14.5,2019-01-07 02:00:00,0.81110144,5.344763,306.2252,2.1454284,-2.2993367
147,38.29999923706055,14.5,2019-01-07 03:00:00,0.798764,5.3971143,305.62646,1.6495641,-2.6225631
148,38.29999923706055,14.5,2019-01-07 04:00:00,0.7917502,5.4130135,305.78027,0.32676005,-2.4999757
149,38.29999923706055,14.5,2019-01-07 05:00:00,0.79310226,5.380181,307.2029,-1.3156345,-2.1188993
150,38.29999923706055,14.5,2019-01-07 06:00:00,0.79808784,5.3408847,309.38358,-1.9707944,-0.4582314
151,38.29999923706055,14.5,2019-01-07 07:00:00,0.79918647,5.3348093,311.0479,-1.3665693,0.89436114
152,38.29999923706055,14.5,2019-01-07 08:00:00,0.79513025,5.3554916,311.86633,-0.9301288,1.2354937
153,38.29999923706055,14.5,2019-01-07 09:00:00,0.78608847,5.3927193,311.9048,-0.607043,1.5770853
154,38.29999923706055,14.5,2019-01-07 10:00:00,0.783638,5.3552327,309.28473,1.4672978,3.7473857
155,38.29999923706055,14.5,2019-01-07 11:00:00,0.77239895,5.3658323,307.73022,3.4862094,2.7680645
156,38.29999923706055,14.5,2019-01-07 12:00:00,0.76682186,5.324856,307.88403,4.17982,-1.0693314
157,38.29999923706055,14.5,2019-01-07 13:00:00,0.76335716,5.266429,309.84497,2.9828548,-5.008195
158,38.29999923706055,14.5,2019-01-07 14:00:00,0.75854063,5.2286844,312.41016,-0.5441234,-4.344295
159,38.29999923706055,14.5,2019-01-07 15:00:00,0.7563436,5.180857,315.4532,-2.0666716,-2.5279827
160,38.29999923706055,14.5,2019-01-07 16:00:00,0.7560899,5.1295395,318.56763,-1.9568121,-2.057376
161,38.29999923706055,14.5,2019-01-07 17:00:00,0.75972366,5.0744734,321.68207,-1.0574653,-2.2740846
162,38.29999923706055,14.5,2019-01-07 18:00:00,0.78346896,5.066459,324.67017,0.15597892,-2.6377144
163,38.29999923706055,14.5,2019-01-07 19:00:00,0.812876,5.007903,328.92712,0.8211262,-3.1344914
164,38.29999923706055,14.5,2019-01-07 20:00:00,0.86290157,4.935645,334.766,0.9239943,-3.6409101
165,38.29999923706055,14.5,2019-01-07 21:00:00,0.92746174,4.8654556,341.8353,0.3811903,-4.5779915
166,38.29999923706055,14.5,2019-01-07 22:00:00,1.0269215,4.7407165,351.44775,-1.0519726,-6.103676
167,38.29999923706055,14.5,2019-01-07 23:00:00,1.1073681,4.7002573,359.0224,-2.225468,-5.9815474
168,38.29999923706055,14.5,2019-01-08 00:00:00,1.1079597,4.773032,2.0810242,-2.1141107,-4.5458527
169,38.29999923706055,14.5,2019-01-08 01:00:00,1.0716234,4.8566656,2.8665009,-1.391537,-3.537147
170,38.29999923706055,14.5,2019-01-08 02:00:00,1.027851,4.902295,2.9598846,-1.1848023,-3.0807734
171,38.29999923706055,14.5,2019-01-08 03:00:00,1.0515963,5.1048503,2.597351,-1.0000389,-2.6661804
172,38.29999923706055,14.5,2019-01-08 04:00:00,0.9934584,5.142983,1.3230133,-0.645993,-2.1101756
173,38.29999923706055,14.5,2019-01-08 05:00:00,0.9622768,5.221833,359.82983,-0.2010634,-0.7369224
174,38.29999923706055,14.5,2019-01-08 06:00:00,0.90836406,5.225582,357.96228,0.123021126,0.37416852
175,38.29999923706055,14.5,2019-01-08 07:00:00,0.8574089,5.2179556,355.8695,0.46208644,1.2065685
176,38.29999923706055,14.5,2019-01-08 08:00:00,0.8130448,5.167543,353.35925,0.85158706,1.9361236
177,38.29999923706055,14.5,2019-01-08 09:00:00,0.7744272,5.089597,349.72852,1.2475796,2.6367538
178,38.29999923706055,14.5,2019-01-08 10:00:00,0.73994994,4.990582,345.54297,0.8810494,3.744631
179,38.29999923706055,14.5,2019-01-08 11:00:00,0.70606446,4.8945394,340.01715,1.523226,3.428291
180,38.29999923706055,14.5,2019-01-08 12:00:00,0.67885447,4.76993,331.69,2.2223296,3.4126809
181,38.29999923706055,14.5,2019-01-08 13:00:00,0.65874267,4.6173997,319.0345,2.9538918,3.4829276
182,38.29999923706055,14.5,2019-01-08 14:00:00,0.651222,4.426737,301.39148,3.7623553,3.4792545
183,38.29999923706055,14.5,2019-01-08 15:00:00,0.67733335,4.172347,282.1336,4.6482196,3.2510679
184,38.29999923706055,14.5,2019-01-08 16:00:00,0.7512734,3.9679823,269.4781,5.151574,3.4608896
185,38.29999923706055,14.5,2019-01-08 17:00:00,0.85470474,3.91227,263.06793,5.421728,4.2303886
186,38.29999923706055,14.5,2019-01-08 18:00:00,0.9334614,3.9554439,259.24493,4.7121377,5.2868433
187,38.29999923706055,14.5,2019-01-08 19:00:00,0.9930359,4.064671,256.46555,4.275697,5.9209003
188,38.29999923706055,14.5,2019-01-08 20:00:00,1.0475402,4.169374,254.30136,4.570819,6.1541376
189,38.29999923706055,14.5,2019-01-08 21:00:00,1.1097343,4.2708454,252.80182,4.8714333,6.422268
190,38.29999923706055,14.5,2019-01-08 22:00:00,1.1376202,4.3911896,252.10971,3.2979507,7.11693
191,38.29999923706055,14.5,2019-01-08 23:00:00,1.1947441,4.51037,251.8241,4.3096538,7.352463
192,38.29999923706055,14.5,2019-01-09 00:00:00,1.3102595,4.6605735,252.71942,6.1592827,6.8235464
193,38.29999923706055,14.5,2019-01-09 01:00:00,1.4466469,4.8601556,254.16403,6.026453,6.9296055
194,38.29999923706055,14.5,2019-01-09 02:00:00,1.614723,5.093863,255.75146,7.383213,7.06413
195,38.29999923706055,14.5,2019-01-09 03:00:00,1.8668795,5.350321,258.36606,10.335428,6.265705
196,38.29999923706055,14.5,2019-01-09 04:00:00,2.1236835,5.650599,261.37613,10.978604,5.92595
197,38.29999923706055,14.5,2019-01-09 05:00:00,2.281281,5.9251533,264.30383,10.994583,5.4929924
198,38.29999923706055,14.5,2019-01-09 06:00:00,2.383276,6.166229,266.29224,11.416542,4.9925423
199,38.29999923706055,14.5,2019-01-09 07:00:00,2.4660044,6.357926,267.0063,11.989307,4.651869
200,38.29999923706055,14.5,2019-01-09 08:00:00,2.6208134,6.5330772,267.58307,13.108373,4.0118437
201,38.29999923706055,14.5,2019-01-09 09:00:00,2.788467,6.698534,268.0829,13.870895,3.9360874
202,38.29999923706055,14.5,2019-01-09 10:00:00,2.8597872,6.8566227,268.9288,13.704109,3.5554698
203,38.29999923706055,14.5,2019-01-09 11:00:00,2.8464358,6.9838176,269.8461,13.669654,2.6895535
204,38.29999923706055,14.5,2019-01-09 12:00:00,2.7771435,7.0631847,270.85678,13.471408,1.3199732
205,38.29999923706055,14.5,2019-01-09 13:00:00,2.718414,7.0846424,271.9169,13.410985,0.19143546
206,38.29999923706055,14.5,2019-01-09 14:00:00,2.682078,7.0674505,273.1473,13.5383215,-0.43894804
207,38.29999923706055,14.5,2019-01-09 15:00:00,2.622926,7.0529733,274.17447,12.80676,-0.6978965
208,38.29999923706055,14.5,2019-01-09 16:00:00,2.578224,7.0127726,275.4323,12.600025,-0.5734727
209,38.29999923706055,14.5,2019-01-09 17:00:00,2.5569293,6.9543457,277.0637,11.957849,-0.32141113
210,38.29999923706055,14.5,2019-01-09 18:00:00,2.4927073,6.9476237,278.1238,10.902701,0.22173786
211,38.29999923706055,14.5,2019-01-09 19:00:00,2.4306822,7.02014,278.48633,9.335711,1.4503658
212,38.29999923706055,14.5,2019-01-09 20:00:00,2.2964916,7.0384955,278.46436,8.126261,3.0821083
213,38.29999923706055,14.5,2019-01-09 21:00:00,2.1900182,7.018589,277.6789,7.451126,4.763896
214,38.29999923706055,14.5,2019-01-09 22:00:00,2.1486118,6.9553795,275.87726,9.350691,5.432846
215,38.29999923706055,14.5,2019-01-09 23:00:00,2.261423,6.792508,271.93887,11.641254,6.127508
216,38.29999923706055,14.5,2019-01-10 00:00:00,2.5800831,6.6644087,267.81375,14.0232,6.7941628
217,38.29999923706055,14.5,2019-01-10 01:00:00,2.9585712,6.6801786,266.2483,15.084839,6.0480785
218,38.29999923706055,14.5,2019-01-10 02:00:00,3.1873202,6.8241777,267.8467,15.779948,3.6711705
219,38.29999923706055,14.5,2019-01-10 03:00:00,3.3122997,6.958094,270.49426,16.207401,1.5316315
220,38.29999923706055,14.5,2019-01-10 04:00:00,3.373987,7.030223,273.33405,16.128002,-1.0004622
221,38.29999923706055,14.5,2019-01-10 05:00:00,3.1974607,7.073138,276.10245,13.681139,-2.48207
