index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,wind_100m_u,wind_100m_v
180,38.310001373291016,14.600000381469727,2019-01-08 12:00:00,0.66766,4.743892,332.85236,2.4808483,3.195632
181,38.310001373291016,14.600000381469727,2019-01-08 13:00:00,0.644716,4.603431,321.9388,3.1861424,3.2748537
182,38.310001373291016,14.600000381469727,2019-01-08 14:00:00,0.632921,4.427823,306.7082,3.8254557,3.4142842
183,38.310001373291016,14.600000381469727,2019-01-08 15:00:00,0.6485939,4.195779,289.19824,4.5692387,3.3287249
184,38.310001373291016,14.600000381469727,2019-01-08 16:00:00,0.70441866,3.9918265,275.76367,5.00961,3.4577427
185,38.310001373291016,14.600000381469727,2019-01-08 17:00:00,0.7912662,3.9047782,267.34372,5.3700047,4.0439835
186,38.310001373291016,14.600000381469727,2019-01-08 18:00:00,0.8811028,3.959703,261.96658,4.820165,5.0263324
187,38.310001373291016,14.600000381469727,2019-01-08 19:00:00,0.9330498,4.0470033,259.02264,4.2333364,5.679572
188,38.310001373291016,14.600000381469727,2019-01-08 20:00:00,0.97918,4.1486645,256.94647,4.356301,5.963865
189,38.310001373291016,14.600000381469727,2019-01-08 21:00:00,1.0357318,4.2456646,255.31522,4.751685,6.24182
190,38.310001373291016,14.600000381469727,2019-01-08 22:00:00,1.0632807,4.367607,254.48586,3.259621,6.8429995
191,38.310001373291016,14.600000381469727,2019-01-08 23:00:00,1.1111882,4.4833775,254.02998,4.0039034,7.193838
192,38.310001373291016,14.600000381469727,2019-01-09 00:00:00,1.207488,4.6157765,254.27165,5.903349,6.811764
193,38.310001373291016,14.600000381469727,2019-01-09 01:00:00,1.3263277,4.7892427,255.04608,5.8633604,6.857486
194,38.310001373291016,14.600000381469727,2019-01-09 02:00:00,1.4688383,5.003525,256.20502,6.6066437,7.0304155
195,38.310001373291016,14.600000381469727,2019-01-09 03:00:00,1.6923798,5.234058,258.1109,10.308563,6.4056954
196,38.310001373291016,14.600000381469727,2019-01-09 04:00:00,1.9485598,5.4944463,260.38477,11.090834,6.1200447
197,38.310001373291016,14.600000381469727,2019-01-09 05:00:00,2.1242745,5.759496,262.9772,11.153816,5.745213
198,38.310001373291016,14.600000381469727,2019-01-09 06:00:00,2.2392364,5.9950676,264.99295,11.4202385,5.26943
199,38.310001373291016,14.600000381469727,2019-01-09 07:00:00,2.3276188,6.1816354,265.83878,11.954582,4.954354
200,38.310001373291016,14.600000381469727,2019-01-09 08:00:00,2.4694834,6.3490553,266.48688,13.064757,4.335067
201,38.310001373291016,14.600000381469727,2019-01-09 09:00:00,2.6370385,6.5075307,267.12402,13.795545,4.2160077
202,38.310001373291016,14.600000381469727,2019-01-09 10:00:00,2.725421,6.6627307,268.18954,13.896515,3.8357434
203,38.310001373291016,14.600000381469727,2019-01-09 11:00:00,2.744002,6.788579,269.22214,13.837032,3.041263
204,38.310001373291016,14.600000381469727,2019-01-09 12:00:00,2.6935096,6.8758793,270.2767,13.655585,1.7456487
205,38.310001373291016,14.600000381469727,2019-01-09 13:00:00,2.6381695,6.9088845,271.3532,13.497131,0.66053784
206,38.310001373291016,14.600000381469727,2019-01-09 14:00:00,2.6011684,6.901074,272.5341,13.654086,0.18294418
207,38.310001373291016,14.600000381469727,2019-01-09 15:00:00,2.5458283,6.8906183,273.5502,12.973784,-0.19052958
208,38.310001373291016,14.600000381469727,2019-01-09 16:00:00,2.4996173,6.857739,274.67065,12.74635,-0.11130786
209,38.310001373291016,14.600000381469727,2019-01-09 17:00:00,2.4786932,6.8059635,276.23602,12.158523,0.044872046
210,38.310001373291016,14.600000381469727,2019-01-09 18:00:00,2.4194753,6.7994127,277.4114,11.110828,0.4781016
211,38.310001373291016,14.600000381469727,2019-01-09 19:00:00,2.3576722,6.867187,277.88376,9.553284,1.6016916
212,38.310001373291016,14.600000381469727,2019-01-09 20:00:00,2.2235634,6.8828077,277.9222,8.266659,3.1032825
213,38.310001373291016,14.600000381469727,2019-01-09 21:00:00,2.1098135,6.8693285,277.35098,7.3534255,4.6039677
214,38.310001373291016,14.600000381469727,2019-01-09 22:00:00,2.0442939,6.8297725,276.07123,8.779509,5.311078
215,38.310001373291016,14.600000381469727,2019-01-09 23:00:00,2.1140952,6.6792336,272.56155,11.074839,6.243178
216,38.310001373291016,14.600000381469727,2019-01-10 00:00:00,2.3751225,6.5268044,268.15662,13.684577,6.968396
217,38.310001373291016,14.600000381469727,2019-01-10 01:00:00,2.7510307,6.491028,265.36093,14.806749,6.8887215
218,38.310001373291016,14.600000381469727,2019-01-10 02:00:00,3.0371833,6.6249385,266.1244,15.778965,4.661913
219,38.310001373291016,14.600000381469727,2019-01-10 03:00:00,3.2221887,6.7923584,268.8157,16.465263,2.2739444
220,38.310001373291016,14.600000381469727,2019-01-10 04:00:00,3.33812,6.9072466,272.00684,16.571733,-0.41506648
221,38.310001373291016,14.600000381469727,2019-01-10 05:00:00,3.2153215,6.9760284,275.05515,14.232417,-2.059709
222,38.310001373291016,14.600000381469727,2019-01-10 06:00:00,2.8823118,7.0255365,277.50476,11.152316,-1.8822525
223,38.310001373291016,14.600000381469727,2019-01-10 07:00:00,2.5482519,7.0586677,279.64136,9.333847,-0.60157704
224,38.310001373291016,14.600000381469727,2019-01-10 08:00:00,2.2940917,7.0611873,281.82184,8.654546,0.42151463
225,38.310001373291016,14.600000381469727,2019-01-10 09:00:00,2.1060972,7.0358663,283.9859,8.50259,0.43600094
226,38.310001373291016,14.600000381469727,2019-01-10 10:00:00,1.9875805,6.915057,286.6552,8.681038,-2.6196933
227,38.310001373291016,14.600000381469727,2019-01-10 11:00:00,1.8874838,6.8052077,289.0774,7.654338,-2.6255784
228,38.310001373291016,14.600000381469727,2019-01-10 12:00:00,1.7939308,6.7179074,290.7581,7.601853,-2.0769114
229,38.310001373291016,14.600000381469727,2019-01-10 13:00:00,1.7093453,6.6342607,291.70828,7.518877,-1.47709
230,38.310001373291016,14.600000381469727,2019-01-10 14:00:00,1.6279107,6.5657306,292.12024,6.9380465,-0.37522936
