ora,fotovoltaico_cf,fotovoltaico_produzione,eolico_cf,eolico_produzione,wec_cf,wec_produzione,consumo,produzione_diesel
2019-09-25T18:00:00,0.0,0.0,0.0,0.0,0.08968500569474257,717480.0455579405,2722052.351556338,2004572.3059983975
2019-09-25T19:00:00,0.07732,154640.0,0.07732,773200.0,0.11208346475275116,896667.7180220092,2838499.4057433708,1013991.6877213614
2019-09-25T20:00:00,0.26885000000000003,537700.0000000001,0.26885000000000003,2688500.0000000005,0.11208346475275116,896667.7180220092,2164358.9961240017,0
2019-09-25T21:00:00,0.40485000000000004,809700.0000000001,0.40485000000000004,4048500.0000000005,0.26904832489057523,2152386.599124602,1548479.9464954513,0
2019-09-25T22:00:00,0.57798,1155960.0,0.57798,5779800.000000001,0.3296805731798834,2637444.5854390673,1816526.130241592,0
2019-09-25T23:00:00,0.62149,1242980.0,0.62149,6214900.0,0.3296805731798834,2637444.5854390673,1747927.9598892804,0
2019-09-26T00:00:00,0.73765,1475300.0,0.73765,7376500.0,0.3296805731798834,2637444.5854390673,1403619.8763028625,0
2019-09-26T01:00:00,0.72782,1455640.0,0.72782,7278200.0,0.3296805731798834,2637444.5854390673,1784544.2556760898,0
2019-09-26T02:00:00,0.68041,1360820.0,0.68041,6804100.0,0.3296805731798834,2637444.5854390673,1698829.368751515,0
2019-09-26T03:00:00,0.53996,1079920.0,0.53996,5399600.0,0.3296805731798834,2637444.5854390673,1903694.7879397294,0
2019-09-26T04:00:00,0.34807,696140.0,0.34807,3480700.0,0.3296805731798834,2637444.5854390673,1937412.8466103796,0
2019-09-26T05:00:00,0.0409,81800.0,0.0409,409000.0,0.3296805731798834,2637444.5854390673,2512449.108795241,0
2019-09-26T06:00:00,0.0,0.0,0.0,0.0,0.3296805731798834,2637444.5854390673,2663376.552227037,25931.966787969694
2019-09-26T07:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,3074434.7594218133,1862053.3599969686,0
2019-09-26T08:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,3074434.7594218133,2386771.400106555,0
2019-09-26T09:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,3074434.7594218133,2297509.423139592,0
2019-09-26T10:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,3074434.7594218133,1562007.4216902386,0
2019-09-26T11:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,3074434.7594218133,2403757.6307692793,0
2019-09-26T12:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,3074434.7594218133,2410199.0912977825,0
2019-09-26T13:00:00,0.0,0.0,0.0,0.0,0.38430434492772664,3074434.7594218133,1956457.7815641165,0
2019-09-26T14:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,1871733.1595421229,159345.60185935744
2019-09-26T15:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2214476.3694151714,502088.81173240603
2019-09-26T16:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2244269.933390824,531882.3757080587
2019-09-26T17:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2116255.1377273304,403867.580044565
2019-09-26T18:00:00,0.00064,1280.0,0.00064,6400.000000000001,0.17205765449820523,1376461.2359856418,2603715.736849504,1219574.5008638622
2019-09-26T19:00:00,0.07747,154940.0,0.07747,774700.0,0.17205765449820523,1376461.2359856418,2190301.576509323,0
2019-09-26T20:00:00,0.27509,550180.0,0.27509,2750900.0,0.17205765449820523,1376461.2359856418,3040199.9604522083,0
2019-09-26T21:00:00,0.45442,908840.0,0.45442,4544200.0,0.21404844471034568,1712387.5576827654,2267059.1423661876,0
2019-09-26T22:00:00,0.48589,971780.0,0.48589,4858900.0,0.21404844471034568,1712387.5576827654,2062268.6538231932,0
2019-09-26T23:00:00,0.6086900000000001,1217380.0000000002,0.6086900000000001,6086900.000000001,0.21404844471034568,1712387.5576827654,1702144.399613966,0
2019-09-27T00:00:00,0.6844199999999999,1368839.9999999998,0.6844199999999999,6844199.999999999,0.21404844471034568,1712387.5576827654,1496400.2212655358,0
2019-09-27T01:00:00,0.64154,1283080.0,0.64154,6415400.0,0.21404844471034568,1712387.5576827654,1794778.191805291,0
2019-09-27T02:00:00,0.52127,1042540.0,0.52127,5212700.0,0.21404844471034568,1712387.5576827654,1612320.7609501146,0
2019-09-27T03:00:00,0.44118,882360.0,0.44118,4411800.0,0.21404844471034568,1712387.5576827654,1586848.874665824,0
2019-09-27T04:00:00,0.29512,590240.0,0.29512,2951200.0,0.21404844471034568,1712387.5576827654,2009312.2997515413,0
2019-09-27T05:00:00,0.05242,104840.0,0.05242,524200.0,0.21404844471034568,1712387.5576827654,2452676.148863587,111248.59118082142
2019-09-27T06:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2651856.9791563386,939469.4214735732
2019-09-27T07:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2777793.247516102,1065405.6898333367
2019-09-27T08:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2622907.704525108,910520.1468423426
2019-09-27T09:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2551119.9581995667,838732.4005168013
2019-09-27T10:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2018613.5410752387,306225.9833924733
2019-09-27T11:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2385586.137515889,673198.5798331236
2019-09-27T12:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2773902.0674803434,1061514.509797578
2019-09-27T13:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2392591.9043335696,680204.3466508042
2019-09-27T14:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2022009.4430165014,309621.88533373596
2019-09-27T15:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2316368.607288074,603981.0496053088
2019-09-27T16:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2368564.706375529,656177.1486927636
2019-09-27T17:00:00,0.0,0.0,0.0,0.0,0.21404844471034568,1712387.5576827654,2266537.824235038,554150.2665522725
2019-09-27T18:00:00,0.00172,3440.0,0.00172,17200.0,0.21404844471034568,1712387.5576827654,4157230.545132142,2424202.987449377
2019-09-27T19:00:00,0.1295,259000.0,0.1295,1295000.0,0.2543502424863241,2034801.9398905928,4138278.597723332,549476.657832739
2019-09-27T20:00:00,0.34682999999999997,693660.0,0.34682999999999997,3468299.9999999995,0.2543502424863241,2034801.9398905928,2921070.767161208,0
2019-09-27T21:00:00,0.51527,1030540.0,0.51527,5152700.0,0.2543502424863241,2034801.9398905928,2225839.9572445652,0
2019-09-27T22:00:00,0.62675,1253500.0,0.62675,6267500.0,0.2543502424863241,2034801.9398905928,2355475.9947029385,0
2019-09-27T23:00:00,0.72945,1458900.0,0.72945,7294500.0,0.21404844471034568,1712387.5576827654,2087408.6044145026,0
2019-09-28T00:00:00,0.7764500000000001,1552900.0000000002,0.7764500000000001,7764500.000000001,0.21404844471034568,1712387.5576827654,1443571.2215279154,0
