ora,fotovoltaico_cf,fotovoltaico_produzione,eolico_cf,eolico_produzione,wec_cf,wec_produzione,consumo,produzione_diesel
2019-01-01T00:00:00,0.6417200000000001,641720.0000000001,0.6417200000000001,3208600.0000000005,0.433836618314947,1735346.473259788,1185588.4436015235,0
2019-01-01T01:00:00,0.51451,514510.0,0.51451,2572550.0,0.433836618314947,1735346.473259788,1154343.8817057023,0
2019-01-01T02:00:00,0.42448,424480.0,0.42448,2122400.0,0.433836618314947,1735346.473259788,1387500.5576620481,0
2019-01-01T03:00:00,0.23933000000000001,239330.00000000003,0.23933000000000001,1196650.0,0.433836618314947,1735346.473259788,1555608.9524330585,0
2019-01-01T04:00:00,0.14224,142240.0,0.14224,711200.0,0.433836618314947,1735346.473259788,1963557.989058312,0
2019-01-01T05:00:00,0.08771,87710.0,0.08771,438550.0,0.433836618314947,1735346.473259788,2217074.493984673,0
2019-01-01T06:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,2042447.458408334,1888476.0509959497,0
2019-01-01T07:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,2042447.458408334,1802978.0553241689,0
2019-01-01T08:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,2042447.458408334,1643305.84754393,0
2019-01-01T09:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,2042447.458408334,1824407.8132326046,0
2019-01-01T10:00:00,0.0,0.0,0.0,0.0,0.5106118646020835,2042447.458408334,1669907.5055799752,0
2019-01-01T11:00:00,0.0,0.0,0.0,0.0,0.416969409517031,1667877.638068124,2044538.2531940674,376660.61512594344
2019-01-01T12:00:00,0.0,0.0,0.0,0.0,0.416969409517031,1667877.638068124,2208657.4655318866,540779.8274637626
2019-01-01T13:00:00,0.0,0.0,0.0,0.0,0.2858260570410557,1143304.2281642228,1875511.0237929604,732206.7956287377
2019-01-01T14:00:00,0.0,0.0,0.0,0.0,0.2858260570410557,1143304.2281642228,1641871.2691172024,498567.0409529796
2019-01-01T15:00:00,0.0,0.0,0.0,0.0,0.2858260570410557,1143304.2281642228,1221138.2517108175,77834.02354659466
2019-01-01T16:00:00,0.0,0.0,0.0,0.0,0.3221977893727611,1288791.1574910444,1690236.3894978254,401445.23200678104
2019-01-01T17:00:00,0.0,0.0,0.0,0.0,0.3221977893727611,1288791.1574910444,1789860.3616594472,501069.2041684028
2019-01-01T18:00:00,0.00319,3190.0,0.00319,15950.0,0.22799861403038194,911994.4561215277,2742748.632733494,1811614.1766119665
2019-01-01T19:00:00,0.07038,70380.0,0.07038,351900.0,0.22799861403038194,911994.4561215277,2571230.100281504,1236955.6441599764
2019-01-01T20:00:00,0.19174000000000002,191740.00000000003,0.19174000000000002,958700.0000000001,0.22799861403038194,911994.4561215277,2261768.50330625,199334.04718472203
2019-01-01T21:00:00,0.35938,359380.0,0.35938,1796900.0,0.22799861403038194,911994.4561215277,2053666.43925443,0
2019-01-01T22:00:00,0.43106,431060.0,0.43106,2155300.0,0.22799861403038194,911994.4561215277,1460924.7796185673,0
2019-01-01T23:00:00,0.5023500000000001,502350.00000000006,0.5023500000000001,2511750.0000000005,0.22799861403038194,911994.4561215277,1399702.4419918524,0
2019-01-02T00:00:00,0.60588,605880.0,0.60588,3029400.0,0.22799861403038194,911994.4561215277,1313329.0324463772,0
2019-01-02T01:00:00,0.61518,615180.0,0.61518,3075899.9999999995,0.22799861403038194,911994.4561215277,1174825.8531356577,0
2019-01-02T02:00:00,0.51848,518480.00000000006,0.51848,2592400.0000000005,0.22799861403038194,911994.4561215277,874485.8252025649,0
2019-01-02T03:00:00,0.32822,328220.0,0.32822,1641100.0,0.22799861403038194,911994.4561215277,1389492.0879328751,0
2019-01-02T04:00:00,0.18106,181060.0,0.18106,905300.0,0.22799861403038194,911994.4561215277,1265290.508054416,0
2019-01-02T05:00:00,0.065,65000.0,0.065,325000.0,0.22799861403038194,911994.4561215277,1523410.5300492265,221416.0739276989
2019-01-02T06:00:00,0.0,0.0,0.0,0.0,0.22799861403038194,911994.4561215277,1431516.1731928396,519521.7170713119
2019-01-02T07:00:00,0.0,0.0,0.0,0.0,0.2858260570410557,1143304.2281642228,1569533.568167149,426229.3400029263
2019-01-02T08:00:00,0.0,0.0,0.0,0.0,0.2858260570410557,1143304.2281642228,1397579.5345298264,254275.30636560358
2019-01-02T09:00:00,0.0,0.0,0.0,0.0,0.2858260570410557,1143304.2281642228,1418646.0856789853,275341.85751476255
2019-01-02T10:00:00,0.0,0.0,0.0,0.0,0.2858260570410557,1143304.2281642228,1287930.3656458391,144626.13748161634
