data,cf_fotovoltaico,cf_eolico,cf_wec,energia_consumata
2019-07-12T21:00:00,0.0,0.206382303485718,0.13573569906257574,1753083.4432747636
2019-07-12T22:00:00,0.0,0.11499953930833066,0.13573569906257574,1738574.3930933839
2019-07-12T23:00:00,0.0,0.07547937026494521,0.13573569906257574,1546796.4978267956
2019-07-13T00:00:00,0.0,0.07593886828698244,0.13573569906257574,1461200.7830931866
2019-07-13T01:00:00,0.0,0.11925900541676691,0.07179709235610311,1573845.3324767866
2019-07-13T02:00:00,0.0,0.11623837339814926,0.07179709235610311,1954020.6764767768
2019-07-13T03:00:00,0.0,0.11803041084784921,0.07179709235610311,1689521.3717293758
2019-07-13T04:00:00,0.0,0.12071587575253236,0.07179709235610311,1765781.0939332102
2019-07-13T05:00:00,0.0,0.10240952148502608,0.07179709235610311,2213029.5714511294
2019-07-13T06:00:00,0.0,0.08673098664018516,0.07179709235610311,2412264.01391668
2019-07-13T07:00:00,0.0159,0.08625132207707335,0.07179709235610311,2079839.202498057
2019-07-13T08:00:00,0.1215,0.08433203473514392,0.07179709235610311,2610089.4989749272
2019-07-13T09:00:00,0.24462,0.09228303022748957,0.07179709235610311,2391065.566305062
2019-07-13T10:00:00,0.39137,0.11268513395039834,0.07179709235610311,2167227.963740178
2019-07-13T11:00:00,0.50827,0.09022783197375162,0.07179709235610311,2537447.728786586
2019-07-13T12:00:00,0.59872,0.07386071804946749,0.07179709235610311,2762282.4872856294
2019-07-13T13:00:00,0.60577,0.07053819537936305,0.07179709235610311,2310700.826971537
2019-07-13T14:00:00,0.49709,0.10311268213982455,0.07179709235610311,1664162.716454623
2019-07-13T15:00:00,0.35297,0.19879582537001514,0.07179709235610311,2230467.6035392517
2019-07-13T16:00:00,0.19079,0.33079744677483147,0.08968500569474257,1843267.286267715
2019-07-13T17:00:00,0.0,0.4220290529662994,0.08968500569474257,2492501.396287826
2019-07-13T18:00:00,0.0,0.44551001429496956,0.17001854426539773,3853951.180655961
2019-07-13T19:00:00,0.0,0.4391448815956929,0.2159665872184867,3039993.0066182907
2019-07-13T20:00:00,0.0,0.43473113461302243,0.2159665872184867,1945724.5781203692
2019-07-13T21:00:00,0.0,0.43310005605459423,0.2159665872184867,2445905.9419697826
2019-07-13T22:00:00,0.0,0.5025830388794007,0.2159665872184867,2113767.5763457483
2019-07-13T23:00:00,0.0,0.5155758664371676,0.2159665872184867,1853574.610948291
2019-07-14T00:00:00,0.0,0.5087732296708146,0.26904832489057523,1592409.312017062
2019-07-14T01:00:00,0.0,0.48507837297545014,0.26904832489057523,1360027.1832145767
2019-07-14T02:00:00,0.0,0.4912892983111179,0.26904832489057523,1612998.491422318
2019-07-14T03:00:00,0.0,0.5243134358774445,0.26904832489057523,1598864.796195359
2019-07-14T04:00:00,0.0,0.567285207656484,0.26904832489057523,2309787.7031789254
2019-07-14T05:00:00,0.0,0.6104294859914438,0.26904832489057523,2331863.168795822
2019-07-14T06:00:00,0.0,0.6933007054582941,0.26904832489057523,2005578.3620655243
2019-07-14T07:00:00,0.02246,0.8016872185471969,0.26904832489057523,2395387.7950741663
2019-07-14T08:00:00,0.17122,0.8961807670922224,0.3296805731798834,2285876.1671329737
2019-07-14T09:00:00,0.33718,0.9299207033981682,0.3296805731798834,1802757.7399542942
2019-07-14T10:00:00,0.42593000000000003,0.9162889009815375,0.3296805731798834,2337711.372172053
2019-07-14T11:00:00,0.5577300000000001,0.9141470682405711,0.3296805731798834,1489201.2201775725
2019-07-14T12:00:00,0.54877,0.9093888106255418,0.3296805731798834,2298204.652651831
2019-07-14T13:00:00,0.60072,0.9218980993912651,0.3296805731798834,2290089.4531203303
2019-07-14T14:00:00,0.51735,0.9639633962646252,0.3296805731798834,2423241.2714862814
2019-07-14T15:00:00,0.41276999999999997,0.974903896893673,0.38430434492772664,1525006.3552944928
2019-07-14T16:00:00,0.24172,0.9763062715010697,0.38430434492772664,1937746.2581696757
