date,renewable_used,diesel_used,charge,energy_used,accumulator_used,solar_used,wind_used,wec_used,wasted_energy
2019-06-08T03:00:00,94039.98,0,9345613,1395648.3,1301608.3,0,94039.98,0,0
2019-06-08T04:00:00,128441.09,0,7879261.5,1565465.5,1437024.4,0,128441.09,0,0
2019-06-08T05:00:00,119083.555,0,5900210.5,2058553.6,1939470.1,0,119083.555,0,0
2019-06-08T06:00:00,148514.86,0,3961128,2048815.8,1900300.9,0,148514.86,0,0
2019-06-08T07:00:00,464340.7,0,2574514,1823222.5,1358881.8,239177.4,225163.3,0,0
2019-06-08T08:00:00,1759651.5,0,1915728.8,2405261,645609.5,1510289.6,249361.81,0,0
2019-06-08T09:00:00,3196099.3,0,2936104.5,2144165.5,0,3008638.8,187460.5,0,1051933.8
2019-06-08T10:00:00,3762983.5,0,4332696.5,2323198,0,3625227.8,137755.63,0,1439785.5
2019-06-08T11:00:00,5087068,0,7371385,1954399.5,0,4917281.5,169786.75,0,3132668.5
2019-06-08T12:00:00,5403112.5,0,10161805,2526390.8,0,5121739.5,281373.1,0,2876721.8
2019-06-08T13:00:00,5261880.5,0,13403192,1920244.4,0,4889818,372062.47,0,3341636
2019-06-08T14:00:00,5023929.5,0,16157014,2184938.3,0,4541707,482222.44,0,2838991.3
2019-06-08T15:00:00,3983847.8,0,18132024,1947755.9,0,3406073.5,577774.3,0,2036091.9
2019-06-08T16:00:00,2191634.8,0,18361522,1955039.4,0,1600394.4,591240.44,0,236595.38
2019-06-08T17:00:00,549710.3,0,16333882,2536797,1987086.8,0,549710.3,0,0
2019-06-08T18:00:00,497814.9,0,13565352,3210975,2713160,0,497814.9,0,0
2019-06-08T19:00:00,502627.06,0,10504977,3501794.8,2999167.8,0,502627.06,0,0
2019-06-08T20:00:00,323126.2,0,8003759,2774320.3,2451194,0,323126.2,0,0
2019-06-08T21:00:00,133394.89,0,5633292,2456452.5,2323057.5,0,133394.89,0,0
2019-06-08T22:00:00,246875.72,0,4310750,1542967.1,1296091.4,0,246875.72,0,0
2019-06-08T23:00:00,170760.22,0,2930360.5,1523542,1352781.8,0,170760.22,0,0
2019-06-09T00:00:00,139928.58,0,1518894.6,1523165.3,1383236.6,0,139928.58,0,0
2019-06-09T01:00:00,111625.21,0,375768.88,1231888.5,1120263.3,0,111625.21,0,0
2019-06-09T02:00:00,0,889818.6,0,1258072.1,368253.5,0,0,0,0
2019-06-09T03:00:00,0,1268818.1,0,1268818.1,0,0,0,0,0
2019-06-09T04:00:00,0,1362343.9,0,1362343.9,0,0,0,0,0
2019-06-09T05:00:00,0,1581915.3,0,1581915.3,0,0,0,0,0
2019-06-09T06:00:00,0,1765526.6,0,1765526.6,0,0,0,0,0
2019-06-09T07:00:00,242300.31,1262448.3,0,1504748.5,0,242300.31,0,0,0
2019-06-09T08:00:00,1444433.1,300461.75,0,1744894.9,0,1444433.1,0,0,0
2019-06-09T09:00:00,2344195.8,0,833939.3,1484464.5,0,2344195.8,0,0,859731.25
2019-06-09T10:00:00,4103031.3,0,2930932,1941183.1,0,4103031.3,0,0,2161848
2019-06-09T11:00:00,4148864.5,0,5209430,1799897.5,0,4148864.5,0,0,2348967
2019-06-09T12:00:00,4236489.5,0,7679888,1689626,0,4236489.5,0,0,2546863.5
2019-06-09T13:00:00,4998201.5,0,10707995,1876442,0,4998201.5,0,0,3121759.5
2019-06-09T14:00:00,4193779,0,12609287,2233684.3,0,4193779,0,0,1960094.8
2019-06-09T15:00:00,2423095,0,13492654,1512407.6,0,2423095,0,0,910687.4
2019-06-09T16:00:00,985091.25,0,12871281,1594036.8,608945.5,985091.25,0,0,0
2019-06-09T17:00:00,92646.13,0,10486684,2429551,2336904.8,0,92646.13,0,0
2019-06-09T18:00:00,105935.22,0,8005470,2537524.8,2431589.5,0,105935.22,0,0
2019-06-09T19:00:00,125413.195,0,6323770.5,1773478.9,1648065.6,0,125413.195,0,0
2019-06-09T20:00:00,192011.25,0,4113696.8,2357883.5,2165872.3,0,192011.25,0,0
2019-06-09T21:00:00,305876.4,0,2234545.5,2147444.8,1841568.4,0,305876.4,0,0
2019-06-09T22:00:00,245075.6,0,804727.9,1646296.9,1401221.3,0,245075.6,0,0
2019-06-09T23:00:00,300245.03,156212.44,0,1245090.8,788633.3,0,300245.03,0,0
2019-06-10T00:00:00,462369.84,941770.4,0,1404140.3,0,0,462369.84,0,0
2019-06-10T01:00:00,555803.6,618514.4,0,1174318,0,0,555803.6,0,0
2019-06-10T02:00:00,739631.75,585308.75,0,1324940.5,0,0,739631.75,0,0
2019-06-10T03:00:00,790000.75,481172.88,0,1271173.6,0,0,790000.75,0,0
2019-06-10T04:00:00,885679.6,672677.75,0,1558357.4,0,0,885679.6,0,0
2019-06-10T05:00:00,924477.7,723885.2,0,1648362.9,0,0,924477.7,0,0
2019-06-10T06:00:00,793766.56,1259542,0,2053308.6,0,0,793766.56,0,0
2019-06-10T07:00:00,827774.6,1138296.4,0,1966071,0,251669,576105.6,0,0
2019-06-10T08:00:00,1952266,0,123031.05,1825429.9,0,1507074.8,445191.22,0,126836.125
2019-06-10T09:00:00,3239732.5,0,1649983.6,1665554.6,0,2843216.8,396515.7,0,1574177.9
2019-06-10T10:00:00,4461226.5,0,4440971.5,1583919.5,0,4224181.5,237045.03,0,2877307
2019-06-10T11:00:00,5440910,0,7458618,2329934,0,5216161.5,224748.47,0,3110976
2019-06-10T12:00:00,5742941,0,11267637,1816117.5,0,5492446.5,250494.27,0,3926823.5
2019-06-10T13:00:00,5602434.5,0,14980793,1774438.6,0,5290651.5,311782.9,0,3827996
2019-06-10T14:00:00,4871547.5,0,17827958,1936325.6,0,4476218,395329.72,0,2935222
2019-06-10T15:00:00,4178592.5,0,20517208,1406170.1,0,3652323.3,526269.2,0,2772422.5
2019-06-10T16:00:00,2599390,0,21612390,1470336.3,0,1835530.4,763859.6,0,1129053.8
2019-06-10T17:00:00,983030.4,0,20215970,2351521.5,1368491.1,0,983030.4,0,0
2019-06-10T18:00:00,986023.56,0,18736854,2435556.5,1449533,0,986023.56,0,0
2019-06-10T19:00:00,1094345.1,0,16830584,2962489,1868143.9,0,1094345.1,0,0
2019-06-10T20:00:00,1058555.9,0,15592103,2272267,1213711.1,0,1058555.9,0,0
2019-06-10T21:00:00,896214.06,0,14568612,1899234.8,1003020.7,0,896214.06,0,0
2019-06-10T22:00:00,759797.4,0,13593086,1715813.4,956016,0,759797.4,0,0
2019-06-10T23:00:00,742401.06,0,12681642,1635616.6,893215.56,0,742401.06,0,0
2019-06-11T00:00:00,984687.2,0,12404677,1256113.3,271426.06,0,984687.2,0,0
2019-06-11T01:00:00,1309829.8,0,12607054,1101193.6,0,0,1309829.8,0,208636.13
2019-06-11T02:00:00,1229862.5,0,12659036,1176272.4,0,0,1229862.5,0,53590.125
2019-06-11T03:00:00,954711.75,0,12275023,1331044.3,376332.5,0,954711.75,0,0
2019-06-11T04:00:00,630665.4,0,11569471,1322106.3,691440.9,0,630665.4,0,0
2019-06-11T05:00:00,597427.3,0,10959841,1194865,597437.7,0,597427.3,0,0
2019-06-11T06:00:00,761068.06,0,10080879,1622451.1,861383.06,0,761068.06,0,0
2019-06-11T07:00:00,1253128.1,0,9636205,1688908.6,435780.5,254975.61,998152.5,0,0
2019-06-11T08:00:00,2840321.3,0,10378405,2075166.4,0,1520760.5,1319560.8,0,765154.9
2019-06-11T09:00:00,3955324.5,0,12895350,1360535.8,0,2769736.8,1185587.8,0,2594788.8
2019-06-11T10:00:00,5136164,0,16190974,1738613.9,0,4030745.5,1105418.3,0,3397550
2019-06-11T11:00:00,4656815,0,18760892,2007415.5,0,3454111.3,1202704,0,2649399.5
2019-06-11T12:00:00,4409172,0,21625980,1455473.6,0,3379620.8,1029551.1,0,2953698.5
2019-06-11T13:00:00,4402870.5,0,24504830,1434984.4,0,3709178.5,693691.94,0,2967886
2019-06-11T14:00:00,2806327.3,0,26005844,1258891.1,0,2435219.3,371107.9,0,1547436.1
2019-06-11T15:00:00,1640125.3,0,26014772,1630921.8,0,1538763,101362.2,0,9203.5
2019-06-11T16:00:00,884882.9,0,25231462,1652526.3,767643.4,884882.9,0,0,0
2019-06-11T17:00:00,0,0,23180398,2010043.4,2010043.4,0,0,0,0
2019-06-11T18:00:00,0,0,21883654,1270808.3,1270808.3,0,0,0,0
2019-06-11T19:00:00,0,0,19600512,2237479,2237479,0,0,0,0
2019-06-11T20:00:00,0,0,17315524,2239288.8,2239288.8,0,0,0,0
2019-06-11T21:00:00,0,0,15482702,1796165.6,1796165.6,0,0,0,0
2019-06-11T22:00:00,98533.37,0,13942054,1608368,1509834.6,0,98533.37,0,0
2019-06-11T23:00:00,175336.47,0,12644766,1446678.4,1271341.9,0,175336.47,0,0
2019-06-12T00:00:00,167915.14,0,11498404,1291350.4,1123435.3,0,167915.14,0,0
2019-06-12T01:00:00,112456.39,0,10318081,1269173,1156716.6,0,112456.39,0,0
2019-06-12T02:00:00,0,0,8850970,1437769.3,1437769.3,0,0,0,0
2019-06-12T03:00:00,0,0,7531204.5,1293370.1,1293370.1,0,0,0,0
2019-06-12T04:00:00,82842.93,0,5814659,1765057.4,1682214.5,0,82842.93,0,0
2019-06-12T05:00:00,0,0,4161635,1619963.4,1619963.4,0,0,0,0
2019-06-12T06:00:00,94750.31,0,1975086,2237568.3,2142818,0,94750.31,0,0
2019-06-12T07:00:00,298438.28,0,344953.88,1895967.8,1597529.5,157798.3,140639.98,0,0
2019-06-12T08:00:00,1148289.5,226207.44,0,1712551.8,338054.8,972415.94,175873.6,0,0
2019-06-12T09:00:00,1977708,0,76753.555,1898580.6,0,1761774.9,215933.19,0,79127.375
2019-06-12T10:00:00,3702360.8,0,2051189.1,1666860.1,0,3488738.5,213622.23,0,2035500.6
2019-06-12T11:00:00,4989618.5,0,4603757.5,2358105,0,4820839.5,168779.05,0,2631513.5
2019-06-12T12:00:00,4439674,0,6870836.5,2102479.3,0,4311806.5,127867.55,0,2337194.8
2019-06-12T13:00:00,4678524,0,9418648,2051914.8,0,4572844,105679.83,0,2626609.3
2019-06-12T14:00:00,3448523.3,0,10793874,2030764.4,0,3330113.8,118409.44,0,1417758.9
2019-06-12T15:00:00,2816230.3,0,12029181,1542717.9,0,2692674.5,123555.8,0,1273512.4
2019-06-12T16:00:00,1656700.4,0,11818013,1863645.4,206945,1512953.3,143747.16,0,0
2019-06-12T17:00:00,109025.57,0,10250589,1645101,1536075.4,0,109025.57,0,0
2019-06-12T18:00:00,111000.24,0,7048308.5,3249235.3,3138235,0,111000.24,0,0
2019-06-12T19:00:00,155119.48,0,4667567.5,2488245.8,2333126.3,0,155119.48,0,0
2019-06-12T20:00:00,199581.3,0,2731068.8,2097350,1897768.8,0,199581.3,0,0
2019-06-12T21:00:00,214902.3,0,1120229.3,1793525,1578622.8,0,214902.3,0,0
2019-06-12T22:00:00,102819.12,1011753.9,0,2212397.5,1097824.6,0,102819.12,0,0
2019-06-12T23:00:00,98470.28,1253755.1,0,1352225.4,0,0,98470.28,0,0
2019-06-13T00:00:00,123640.914,1262548.3,0,1386189.1,0,0,123640.914,0,0
2019-06-13T01:00:00,142263.2,1072983.4,0,1215246.6,0,0,142263.2,0,0
2019-06-13T02:00:00,142956.88,1031456.5,0,1174413.4,0,0,142956.88,0,0
2019-06-13T03:00:00,92077.766,1214607.6,0,1306685.4,0,0,92077.766,0,0
2019-06-13T04:00:00,0,1556933.8,0,1556933.8,0,0,0,0,0
2019-06-13T05:00:00,0,1573615.5,0,1573615.5,0,0,0,0,0
2019-06-13T06:00:00,0,1736779.3,0,1736779.3,0,0,0,0,0
2019-06-13T07:00:00,214469.75,1548268,0,1762737.8,0,214469.75,0,0,0
2019-06-13T08:00:00,1453985.5,217343,0,1671328.5,0,1453985.5,0,0,0
2019-06-13T09:00:00,2597701.5,0,885556.3,1684756.9,0,2597701.5,0,0,912944.6
2019-06-13T10:00:00,3123910.5,0,2268287,1698414.9,0,3123910.5,0,0,1425495.6
2019-06-13T11:00:00,3655997.3,0,3684793.8,2195681,0,3655997.3,0,0,1460316.3
2019-06-13T12:00:00,4385102.5,0,6571327,1409295.4,0,4385102.5,0,0,2975807
2019-06-13T13:00:00,3930537,0,9134392,1288202.5,0,3930537,0,0,2642334.5
2019-06-13T14:00:00,3301089,0,10707302,1679532,0,3301089,0,0,1621557
2019-06-13T15:00:00,3155874,0,12321574,1491676.4,0,3155874,0,0,1664197.6
2019-06-13T16:00:00,1606488.5,0,11961085,1959767.5,353279,1461333.5,145155,0,0
2019-06-13T17:00:00,230473.31,0,10427586,1733302.6,1502829.3,0,230473.31,0,0
2019-06-13T18:00:00,252792.92,0,7477215,3144156.8,2891363.8,0,252792.92,0,0
2019-06-13T19:00:00,200804.69,0,4951448,2676056.5,2475251.8,0,200804.69,0,0
2019-06-13T20:00:00,138180.63,0,3283334.3,1772932.1,1634751.5,0,138180.63,0,0
2019-06-13T21:00:00,118734.41,0,1463673.1,1902002.3,1783267.9,0,118734.41,0,0
2019-06-13T22:00:00,653495.44,0,442953.7,1653800.5,1000305.06,0,653495.44,0,0
2019-06-13T23:00:00,837822.44,220645.44,0,1492562.5,434094.63,0,837822.44,0,0
2019-06-14T00:00:00,962178.8,195001.81,0,1157180.6,0,0,962178.8,0,0
2019-06-14T01:00:00,936900.94,383826.94,0,1320727.9,0,0,936900.94,0,0
2019-06-14T02:00:00,799451.94,340274.7,0,1139726.6,0,0,799451.94,0,0
2019-06-14T03:00:00,681960.3,413253.44,0,1095213.8,0,0,681960.3,0,0
2019-06-14T04:00:00,749375.4,761769.6,0,1511145,0,0,749375.4,0,0
2019-06-14T05:00:00,782878.56,401524.7,0,1184403.3,0,0,782878.56,0,0
2019-06-14T06:00:00,816336.6,895468.4,0,1711805,0,0,816336.6,0,0
2019-06-14T07:00:00,1042814.25,354548.63,0,1397362.9,0,242851.4,799962.9,0,0
2019-06-14T08:00:00,2066124.8,0,397976.72,1655839.5,0,1351021.6,715103.06,0,410285.25
2019-06-14T09:00:00,3513431.8,0,2685177.3,1155493.4,0,2983288.3,530143.5,0,2357938.5
2019-06-14T10:00:00,4243983,0,5425128,1419291.4,0,3728742.5,515240.63,0,2824691.5
2019-06-14T11:00:00,5067831,0,8335714,2067227.3,0,4629423.5,438407.4,0,3000603.8
2019-06-14T12:00:00,5688054.5,0,12708874,1179641.4,0,5356141,331913.34,0,4508413
2019-06-14T13:00:00,5600568,0,16809120,1373510.1,0,5341077.5,259490.4,0,4227058
2019-06-14T14:00:00,5033158.5,0,20217070,1519807.4,0,4803939,229219.33,0,3513351
2019-06-14T15:00:00,4113954.3,0,22449900,1812068.3,0,3818572,295382.34,0,2301886
2019-06-14T16:00:00,2202645,0,22952704,1684290.5,0,1886966.4,315678.75,0,518354.5
2019-06-14T17:00:00,331605.8,0,21456300,1798081,1466475.3,0,331605.8,0,0
2019-06-14T18:00:00,298814.03,0,20113428,1614828.8,1316014.8,0,298814.03,0,0
2019-06-14T19:00:00,265511.6,0,18530788,1816499.4,1550987.8,0,265511.6,0,0
2019-06-14T20:00:00,298193.78,0,17000602,1797776.1,1499582.4,0,298193.78,0,0
2019-06-14T21:00:00,275939.72,0,15767408,1484469.6,1208529.9,0,275939.72,0,0
2019-06-14T22:00:00,274217.38,0,14451205,1564096.4,1289879,0,274217.38,0,0
2019-06-14T23:00:00,245120.36,0,13521800,1155937.3,910816.9,0,245120.36,0,0
2019-06-15T00:00:00,244236.48,0,12344479,1398011.3,1153774.8,0,244236.48,0,0
2019-06-15T01:00:00,259049.98,0,11289359,1293067.8,1034017.75,0,259049.98,0,0
2019-06-15T02:00:00,273528.7,0,10471081,1075441.1,801912.44,0,273528.7,0,0
2019-06-15T03:00:00,316125.8,0,9438158,1328390.9,1012265.06,0,316125.8,0,0
2019-06-15T04:00:00,347778.28,0,8485250,1281627.8,933849.5,0,347778.28,0,0
2019-06-15T05:00:00,359829.97,0,7017296.5,1798424.4,1438594.4,0,359829.97,0,0
2019-06-15T06:00:00,391023.53,0,5886073,1499622.5,1108599,0,391023.53,0,0
2019-06-15T07:00:00,699360.1,0,4711437.5,1850503,1151142.9,203355.9,496004.22,0,0
2019-06-15T08:00:00,2158643,0,5002200,1858887.6,0,1529853.5,628789.4,0,299755.38
2019-06-15T09:00:00,3777658.8,0,7144944,1568644.8,0,3061727.8,715930.94,0,2209014
2019-06-15T10:00:00,5151784.5,0,10214927,1986854,0,4393461,758323.56,0,3164930.5
2019-06-15T11:00:00,5537030,0,13621803,2024786.6,0,4784742,752287.9,0,3512243.5
2019-06-15T12:00:00,6226727,0,17796322,1923099.1,0,5547648.5,679078.25,0,4303628
2019-06-15T13:00:00,5914728.5,0,21972630,1609257,0,5241512,673216.6,0,4305471.5
2019-06-15T14:00:00,5467976.5,0,25352504,1983569.5,0,4747175,720801.4,0,3484407
2019-06-15T15:00:00,4751761.5,0,26700000,1741972.5,0,3900961.5,850800.2,0,3009789
2019-06-15T16:00:00,3084053.5,0,26700000,1716662.3,0,1987358.5,1096695.1,0,1367391.3
2019-06-15T17:00:00,1407978.8,0,26413720,1688533.5,280554.75,0,1407978.8,0,0
2019-06-15T18:00:00,1722180.5,0,25195632,2915907,1193726.5,0,1722180.5,0,0
2019-06-15T19:00:00,1895701.8,0,25004528,2082984.4,187282.63,0,1895701.8,0,0
2019-06-15T20:00:00,1917367.3,0,25458514,1449340.3,0,0,1917367.3,0,468027
2019-06-15T21:00:00,1939222.9,0,25286390,2107903.5,168680.63,0,1939222.9,0,0
2019-06-15T22:00:00,1932249.5,0,25710918,1494592.4,0,0,1932249.5,0,437657.13
2019-06-15T23:00:00,1921553,0,26361062,1251302.3,0,0,1921553,0,670250.75
2019-06-16T00:00:00,1879673.3,0,26700000,1306608.5,0,0,1879673.3,0,573064.75
2019-06-16T01:00:00,1834983.3,0,26700000,1071393.3,0,0,1834983.3,0,763590
2019-06-16T02:00:00,1769141.3,0,26700000,1237707,0,0,1769141.3,0,531434.25
2019-06-16T03:00:00,1763385,0,26700000,1235440.6,0,0,1763385,0,527944.4
2019-06-16T04:00:00,1834031.6,0,26700000,1515723.9,0,0,1834031.6,0,318307.75
2019-06-16T05:00:00,1866875.3,0,26700000,1778613.9,0,0,1866875.3,0,88261.375
2019-06-16T06:00:00,1910321.5,0,26700000,1486982.6,0,0,1910321.5,0,423338.88
2019-06-16T07:00:00,2225299,0,26700000,1846414.1,0,276192.94,1949106.1,0,378884.88
2019-06-16T08:00:00,3798666,0,26700000,1761457.1,0,1827539.5,1971126.5,0,2037208.9
2019-06-16T09:00:00,5354087,0,26700000,1733292,0,3378886,1975200.9,0,3620795
2019-06-16T10:00:00,6562478,0,26700000,1688416.9,0,4618494,1943984.3,0,4874061
2019-06-16T11:00:00,7389273,0,26700000,1699325.6,0,5472239.5,1917033.6,0,5689947.5
2019-06-16T12:00:00,7720111,0,26700000,1920619,0,5836700.5,1883410.6,0,5799492
2019-06-16T13:00:00,7558444.5,0,26700000,1732759.3,0,5673115,1885329.6,0,5825685
2019-06-16T14:00:00,6891228,0,26700000,1794502.4,0,5021531.5,1869696.5,0,5096725.5
2019-06-16T15:00:00,5552691,0,26700000,1842505.3,0,3682450.3,1870240.8,0,3710185.8
2019-06-16T16:00:00,3758902,0,26700000,1714971.4,0,1868412.6,1890489.5,0,2043930.6
2019-06-16T17:00:00,1879180,0,26252616,2317617.3,438437.25,0,1879180,0,0
2019-06-16T18:00:00,1867557.1,0,25833990,2277810.5,410253.38,0,1867557.1,0,0
2019-06-16T19:00:00,1843050.5,0,25041766,2619430.3,776379.75,0,1843050.5,0,0
2019-06-16T20:00:00,1805717.4,0,24994312,1852223.3,46505.875,0,1805717.4,0,0
2019-06-16T21:00:00,1753203.4,0,24978664,1768538.4,15335,0,1753203.4,0,0
2019-06-16T22:00:00,1541139,0,24537172,1973801.8,432662.75,0,1541139,0,0
2019-06-16T23:00:00,1535418,0,24475130,1596219.5,60801.5,0,1535418,0,0
2019-06-17T00:00:00,1726965.3,0,24705262,1489715,0,0,1726965.3,0,237250.25
2019-06-17T01:00:00,1771137.8,0,24984584,1483177.6,0,0,1771137.8,0,287960.13
2019-06-17T02:00:00,1799238.5,0,25747542,1012684.5,0,0,1799238.5,0,786554
2019-06-17T03:00:00,1800113.1,0,26246924,1285287.4,0,0,1800113.1,0,514825.75
2019-06-17T04:00:00,1817106.1,0,26345900,1715068.4,0,0,1817106.1,0,102037.75
2019-06-17T05:00:00,1801006.1,0,26655258,1482081.3,0,0,1801006.1,0,318924.88
2019-06-17T06:00:00,1778897.3,0,26577320,1855275.8,76378.5,0,1778897.3,0,0
2019-06-17T07:00:00,1917629.5,0,26700000,1641739.1,0,221542.19,1696087.4,0,275890.38
2019-06-17T08:00:00,3292753,0,26700000,1822841.4,0,1556949.4,1735803.6,0,1469911.6
2019-06-17T09:00:00,4611907,0,26700000,1606327.6,0,3076607.8,1535299.1,0,3005579.5
2019-06-17T10:00:00,6326795.5,0,26700000,1681451.6,0,4620973.5,1705822.1,0,4645344
2019-06-17T11:00:00,7181033,0,26700000,1799289.4,0,5356049,1824984.3,0,5381743.5
2019-06-17T12:00:00,6755753.5,0,26700000,1597432.3,0,5214783.5,1540969.9,0,5158321
2019-06-17T13:00:00,5899955,0,26700000,1711304.3,0,4754431.5,1145523.6,0,4188650.8
2019-06-17T14:00:00,5666548.5,0,26700000,1620902.6,0,4634659,1031889.3,0,4045646
2019-06-17T15:00:00,4660486.5,0,26700000,1412520.5,0,3610439.8,1050046.9,0,3247966
2019-06-17T16:00:00,2503330.5,0,26700000,1871613.5,0,1547213.3,956117.1,0,631717
2019-06-17T17:00:00,1174597.4,0,26109040,1753737.6,579140.25,0,1174597.4,0,0
2019-06-17T18:00:00,1406954.1,0,24498252,2985526.8,1578572.6,0,1406954.1,0,0
2019-06-17T19:00:00,1531438,0,24222480,1801695.5,270257.5,0,1531438,0,0
2019-06-17T20:00:00,1494262.3,0,24277310,1437736.4,0,0,1494262.3,0,56525.875
2019-06-17T21:00:00,1442835.4,0,23816956,1893982.9,451147.5,0,1442835.4,0,0
2019-06-17T22:00:00,1744075.3,0,24025292,1529295.9,0,0,1744075.3,0,214779.38
2019-06-17T23:00:00,1704192.5,0,24384088,1334300.6,0,0,1704192.5,0,369891.88
2019-06-18T00:00:00,1532693.4,0,24717828,1188632.4,0,0,1532693.4,0,344061
2019-06-18T01:00:00,1155621.6,0,24568798,1301670.6,146049,0,1155621.6,0,0
2019-06-18T02:00:00,1076177.5,0,24365982,1274936.9,198759.38,0,1076177.5,0,0
2019-06-18T03:00:00,1441166,0,24446828,1357818.9,0,0,1441166,0,83347.125
2019-06-18T04:00:00,1672533,0,24449476,1669802.1,0,0,1672533,0,2730.875
2019-06-18T05:00:00,1722224.3,0,24740604,1422092,0,0,1722224.3,0,300132.25
2019-06-18T06:00:00,1809817.3,0,24596718,1950825.6,141008.38,0,1809817.3,0,0
2019-06-18T07:00:00,2132232,0,25186410,1524301.1,0,233299,1898933,0,607930.9
2019-06-18T08:00:00,3493343.5,0,26700000,1816512.6,0,1641543.1,1851800.5,0,1676830.9
2019-06-18T09:00:00,4356136,0,26700000,2058877.5,0,3028294.5,1327841.6,0,2297258.5
2019-06-18T10:00:00,4493070.5,0,26700000,2153153.5,0,3648557.5,844512.8,0,2339917
2019-06-18T11:00:00,5500866.5,0,26700000,1903432.4,0,4726601,774265.56,0,3597434
2019-06-18T12:00:00,5522019,0,26700000,2109989,0,4823503,698516.1,0,3412030
2019-06-18T13:00:00,4925448,0,26700000,2174183.8,0,4262207.5,663240.56,0,2751264.3
2019-06-18T14:00:00,3602009.5,0,26700000,1757738.4,0,2888498.8,713510.75,0,1844271.1
2019-06-18T15:00:00,3833739.3,0,26700000,1700201.9,0,3110408.5,723330.75,0,2133537.5
2019-06-18T16:00:00,2397942.8,0,26700000,1695897.4,0,1656974,740968.7,0,702045.4
2019-06-18T17:00:00,659364.75,0,25646728,1691571.4,1032206.6,0,659364.75,0,0
2019-06-18T18:00:00,654157.44,0,23665194,2596061,1941903.5,0,654157.44,0,0
2019-06-18T19:00:00,765206.9,0,21217664,3163785.8,2398579,0,765206.9,0,0
2019-06-18T20:00:00,795489.1,0,19933582,2053889,1258399.9,0,795489.1,0,0
2019-06-18T21:00:00,713579.6,0,18393502,2222857.3,1509277.6,0,713579.6,0,0
2019-06-18T22:00:00,784692.5,0,17353898,1803505.3,1018812.75,0,784692.5,0,0
2019-06-18T23:00:00,803396.5,0,16540421,1600603.8,797207.25,0,803396.5,0,0
2019-06-19T00:00:00,737139.5,0,15931720,1333666.9,596527.4,0,737139.5,0,0
2019-06-19T01:00:00,634117.25,0,15257073,1295271.4,661154.1,0,634117.25,0,0
2019-06-19T02:00:00,595505.25,0,14660133,1180506.9,585001.6,0,595505.25,0,0
2019-06-19T03:00:00,669337.1,0,14008680,1307761,638423.9,0,669337.1,0,0
2019-06-19T04:00:00,735281.4,0,13175836,1551468.4,816187,0,735281.4,0,0
2019-06-19T05:00:00,691526.2,0,11760391,2078661.9,1387135.8,0,691526.2,0,0
2019-06-19T06:00:00,669835.44,0,10785122,1625598.6,955763.2,0,669835.44,0,0
2019-06-19T07:00:00,870756.7,0,9826783,1809928.6,939171.94,242024.77,628731.94,0,0
2019-06-19T08:00:00,2135092.5,0,10041436,1913800.9,0,1492746.3,642346.2,0,221291.63
2019-06-19T09:00:00,3877558.8,0,12192740,1659719.8,0,3187103,690455.75,0,2217839
2019-06-19T10:00:00,4556222.5,0,14741651,1928478.9,0,4004752,551470.5,0,2627743.5
2019-06-19T11:00:00,5528046,0,18279706,1880567.1,0,5012897.5,515148.4,0,3647479
2019-06-19T12:00:00,5696297,0,22137476,1719213.4,0,5272282,424015.13,0,3977083.5
2019-06-19T13:00:00,5649216,0,25913434,1756476.4,0,5206792.5,442423.66,0,3892739.5
2019-06-19T14:00:00,4946363,0,26700000,1498588.8,0,4430660.5,515702.25,0,3447774.3
2019-06-19T15:00:00,4249264,0,26700000,1506554.3,0,3783301.8,465962.34,0,2742709.8
2019-06-19T16:00:00,2417619.8,0,26700000,1714849.3,0,1944097.1,473522.7,0,702770.5
2019-06-19T17:00:00,544939.25,0,25056660,2155413.5,1610474.3,0,544939.25,0,0
2019-06-19T18:00:00,414344.88,0,22807594,2618430,2204085,0,414344.88,0,0
2019-06-19T19:00:00,413091.03,0,20586684,2589582.3,2176491.3,0,413091.03,0,0
2019-06-19T20:00:00,520916.16,0,19033572,2042966,1522049.9,0,520916.16,0,0
2019-06-19T21:00:00,607388,0,17606288,2006126.5,1398738.5,0,607388,0,0
2019-06-19T22:00:00,654212,0,16352347,1883074,1228862,0,654212,0,0
2019-06-19T23:00:00,686537.9,0,15716614,1309555.8,623017.9,0,686537.9,0,0
2019-06-20T00:00:00,631335.8,0,14961774,1371079.5,739743.7,0,631335.8,0,0
2019-06-20T01:00:00,626238.06,0,14315529,1259558.5,633320.44,0,626238.06,0,0
2019-06-20T02:00:00,694551.2,0,13619413,1376744.5,682193.3,0,694551.2,0,0
2019-06-20T03:00:00,652766.3,0,12934670,1323814.3,671047.94,0,652766.3,0,0
2019-06-20T04:00:00,582382.25,0,12102479,1397929.9,815547.6,0,582382.25,0,0
2019-06-20T05:00:00,556134.1,0,11036685,1600612.6,1044478.5,0,556134.1,0,0
2019-06-20T06:00:00,554127.75,0,9718633,1845818.4,1291690.6,0,554127.75,0,0
2019-06-20T07:00:00,779880.25,0,8625681,1850973.3,1071093,194722,585158.25,0,0
2019-06-20T08:00:00,2104309.5,0,8779011,1946237.3,0,1546937.8,557371.8,0,158072.25
2019-06-20T09:00:00,3553390.8,0,10708014,1564728.4,0,3090017.8,463372.97,0,1988662.4
