index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,wind_100m_u,wind_100m_v
122,-13.199999809265137,-176.1999969482422,2019-01-07 02:00:00,3.2432761,8.639209,336.1505,7.6080008,-10.3100815
123,-13.199999809265137,-176.1999969482422,2019-01-07 03:00:00,3.2021477,8.635876,335.61237,8.196429,-9.966585
124,-13.199999809265137,-176.1999969482422,2019-01-07 04:00:00,3.159098,8.627274,335.2335,7.0929356,-9.101311
125,-13.199999809265137,-176.1999969482422,2019-01-07 05:00:00,3.0957437,8.655769,335.37076,6.3486724,-8.983702
126,-13.199999809265137,-176.1999969482422,2019-01-07 06:00:00,3.0346744,8.675663,335.76062,6.1103663,-8.9706335
127,-13.199999809265137,-176.1999969482422,2019-01-07 07:00:00,2.984043,8.670824,336.2054,5.9565554,-9.374802
128,-13.199999809265137,-176.1999969482422,2019-01-07 08:00:00,2.947692,8.634693,336.69415,6.163492,-10.142067
129,-13.199999809265137,-176.1999969482422,2019-01-07 09:00:00,2.9223504,8.577701,337.05106,6.2388797,-10.714249
130,-13.199999809265137,-176.1999969482422,2019-01-07 10:00:00,2.8549974,8.633617,337.47937,6.2257247,-7.290024
131,-13.199999809265137,-176.1999969482422,2019-01-07 11:00:00,2.7978747,8.66706,337.91315,6.2049804,-7.5835824
132,-13.199999809265137,-176.1999969482422,2019-01-07 12:00:00,2.7534747,8.666738,338.29755,6.5793886,-8.248639
133,-13.199999809265137,-176.1999969482422,2019-01-07 13:00:00,2.721434,8.634478,338.68744,6.4463224,-8.832489
134,-13.199999809265137,-176.1999969482422,2019-01-07 14:00:00,2.6946385,8.592432,339.0224,7.005911,-8.850224
135,-13.199999809265137,-176.1999969482422,2019-01-07 15:00:00,2.6902764,8.560388,339.19263,6.140724,-8.841823
136,-13.199999809265137,-176.1999969482422,2019-01-07 16:00:00,2.6769304,8.494147,339.5221,4.6693997,-8.92723
137,-13.199999809265137,-176.1999969482422,2019-01-07 17:00:00,2.67288,8.410272,339.8241,4.527732,-8.821754
138,-13.199999809265137,-176.1999969482422,2019-01-07 18:00:00,2.698533,8.443607,340.08765,5.8346195,-8.713012
139,-13.199999809265137,-176.1999969482422,2019-01-07 19:00:00,2.6682062,8.44479,340.3073,5.9089956,-8.604269
140,-13.199999809265137,-176.1999969482422,2019-01-07 20:00:00,2.6403718,8.443715,340.5544,5.715214,-7.995684
141,-13.199999809265137,-176.1999969482422,2019-01-07 21:00:00,2.6087465,8.458339,340.91135,5.164226,-8.529596
142,-13.199999809265137,-176.1999969482422,2019-01-07 22:00:00,2.5659566,8.513396,341.5593,3.763736,-7.6909246
143,-13.199999809265137,-176.1999969482422,2019-01-07 23:00:00,2.5371356,8.522106,342.1908,3.9661188,-8.65934
144,-13.199999809265137,-176.1999969482422,2019-01-08 00:00:00,2.515273,8.507912,342.62457,4.935027,-8.486193
145,-13.199999809265137,-176.1999969482422,2019-01-08 01:00:00,2.4994345,8.476404,342.674,5.688904,-7.787533
146,-13.199999809265137,-176.1999969482422,2019-01-08 02:00:00,2.496786,8.40339,342.21277,6.0693836,-8.271975
147,-13.199999809265137,-176.1999969482422,2019-01-08 03:00:00,2.510132,8.289835,341.04315,6.997816,-7.570981
148,-13.199999809265137,-176.1999969482422,2019-01-08 04:00:00,2.5779004,8.258328,339.47815,7.326688,-6.9749975
149,-13.199999809265137,-176.1999969482422,2019-01-08 05:00:00,2.54721,8.249403,339.2036,6.0167646,-7.4739065
150,-13.199999809265137,-176.1999969482422,2019-01-08 06:00:00,2.5060816,8.285104,339.90097,4.5166006,-8.14223
151,-13.199999809265137,-176.1999969482422,2019-01-08 07:00:00,2.457735,8.336827,340.9278,3.1656942,-8.187967
152,-13.199999809265137,-176.1999969482422,2019-01-08 08:00:00,2.411777,8.382958,342.1029,1.4206473,-8.705544
153,-13.199999809265137,-176.1999969482422,2019-01-08 09:00:00,2.3724663,8.404142,343.44824,1.2627885,-8.89316
154,-13.199999809265137,-176.1999969482422,2019-01-08 10:00:00,2.352006,8.352312,344.93088,1.6645187,-8.834355
155,-13.199999809265137,-176.1999969482422,2019-01-08 11:00:00,2.340218,8.274673,345.76553,3.159623,-8.389118
156,-13.199999809265137,-176.1999969482422,2019-01-08 12:00:00,2.3294165,8.200691,346.30914,3.4824238,-8.640673
157,-13.199999809265137,-176.1999969482422,2019-01-08 13:00:00,2.3280144,8.107998,346.48486,4.6962156,-9.481677
158,-13.199999809265137,-176.1999969482422,2019-01-08 14:00:00,2.3329997,8.008852,346.13342,6.2257247,-8.710211
159,-13.199999809265137,-176.1999969482422,2019-01-08 15:00:00,2.3287935,7.9487414,345.47998,6.0162582,-7.626986
160,-13.199999809265137,-176.1999969482422,2019-01-08 16:00:00,2.325418,7.9611077,345.21643,6.1579266,-7.1602798
161,-13.199999809265137,-176.1999969482422,2019-01-08 17:00:00,2.2945719,7.9767,345.5514,5.2881856,-7.089807
162,-13.199999809265137,-176.1999969482422,2019-01-08 18:00:00,2.3426585,8.1327305,346.2707,4.5661845,-7.0557375
163,-13.199999809265137,-176.1999969482422,2019-01-08 19:00:00,2.3060482,8.181012,347.35797,3.33772,-7.607851
164,-13.199999809265137,-176.1999969482422,2019-01-08 20:00:00,2.268555,8.2453165,348.6209,3.9322197,-7.1098757
165,-13.199999809265137,-176.1999969482422,2019-01-08 21:00:00,2.2319446,8.317902,349.87842,4.1037393,-5.157643
166,-13.199999809265137,-176.1999969482422,2019-01-08 22:00:00,2.218339,8.288545,349.7576,6.469596,-4.6928034
167,-13.199999809265137,-176.1999969482422,2019-01-08 23:00:00,2.202656,8.269189,349.77954,6.657812,-4.7096047
168,-13.199999809265137,-176.1999969482422,2019-01-09 00:00:00,2.1892064,8.23951,349.58188,6.915344,-4.5761266
169,-13.199999809265137,-176.1999969482422,2019-01-09 01:00:00,2.1766913,8.204992,349.1975,7.276598,-4.451983
170,-13.199999809265137,-176.1999969482422,2019-01-09 02:00:00,2.1645398,8.168754,348.6264,7.2077885,-4.1584244
171,-13.199999809265137,-176.1999969482422,2019-01-09 03:00:00,2.1461565,8.159398,348.43973,6.400786,-4.1187544
172,-13.199999809265137,-176.1999969482422,2019-01-09 04:00:00,2.1173875,8.199938,349.15356,5.3109536,-4.138356
173,-13.199999809265137,-176.1999969482422,2019-01-09 05:00:00,2.0843081,8.266608,350.444,3.9838276,-4.209762
174,-13.199999809265137,-176.1999969482422,2019-01-09 06:00:00,2.1278772,8.468232,351.91562,3.16873,-4.974694
175,-13.199999809265137,-176.1999969482422,2019-01-09 07:00:00,2.0995755,8.539419,353.4641,2.1406245,-5.2043133
176,-13.199999809265137,-176.1999969482422,2019-01-09 08:00:00,2.07709,8.594476,355.06757,1.6382089,-5.4386
177,-13.199999809265137,-176.1999969482422,2019-01-09 09:00:00,2.0577722,8.637166,356.75882,1.0993643,-5.7587605
178,-13.199999809265137,-176.1999969482422,2019-01-09 10:00:00,2.0383503,8.682115,358.9553,-1.2983677,-5.7414923
179,-13.199999809265137,-176.1999969482422,2019-01-09 11:00:00,2.0236025,8.702546,1.162384,-2.0573041,-6.3230085
180,-13.199999809265137,-176.1999969482422,2019-01-09 12:00:00,2.015138,8.68362,3.5675201,-2.3866823,-7.015134
181,-13.199999809265137,-176.1999969482422,2019-01-09 13:00:00,2.009114,8.6513605,5.7804565,-1.616615,-7.2321525
182,-13.199999809265137,-176.1999969482422,2019-01-09 14:00:00,2.0005455,8.630929,7.75177,-1.2988739,-7.2004166
183,-13.199999809265137,-176.1999969482422,2019-01-09 15:00:00,1.9851224,8.594798,9.657211,-1.0377998,-7.318493
184,-13.199999809265137,-176.1999969482422,2019-01-09 16:00:00,1.9781638,8.568775,11.238663,-0.69425464,-7.5131097
185,-13.199999809265137,-176.1999969482422,2019-01-09 17:00:00,1.978787,8.580711,12.56752,0.15625978,-7.274623
186,-13.199999809265137,-176.1999969482422,2019-01-09 18:00:00,1.967726,8.588884,13.748123,0.6601932,-7.2316856
187,-13.199999809265137,-176.1999969482422,2019-01-09 19:00:00,1.9564571,8.602218,14.884796,0.7011758,-6.9525957
188,-13.199999809265137,-176.1999969482422,2019-01-09 20:00:00,1.9442537,8.620606,15.983017,1.3123723,-6.327676
189,-13.199999809265137,-176.1999969482422,2019-01-09 21:00:00,1.933608,8.6268425,16.790222,2.7472675,-6.3911476
190,-13.199999809265137,-176.1999969482422,2019-01-09 22:00:00,1.924884,8.61566,17.580948,2.2878582,-6.738377
191,-13.199999809265137,-176.1999969482422,2019-01-09 23:00:00,1.9142383,8.614369,18.272842,2.85959,-5.909507
192,-13.199999809265137,-176.1999969482422,2019-01-10 00:00:00,1.9065528,8.592217,18.45404,3.6453419,-5.482937
193,-13.199999809265137,-176.1999969482422,2019-01-10 01:00:00,1.8958032,8.583184,18.816467,3.3093863,-5.28412
194,-13.199999809265137,-176.1999969482422,2019-01-10 02:00:00,1.8791858,8.60652,19.93666,2.9607816,-5.263585
195,-13.199999809265137,-176.1999969482422,2019-01-10 03:00:00,1.8602834,8.642865,21.441238,2.1456842,-5.070369
196,-13.199999809265137,-176.1999969482422,2019-01-10 04:00:00,1.7723663,8.510062,23.138,0.41278005,-4.5275893
197,-13.199999809265137,-176.1999969482422,2019-01-10 05:00:00,1.7546064,8.556301,25.24112,-0.16148162,-3.9479399
198,-13.199999809265137,-176.1999969482422,2019-01-10 06:00:00,1.7370541,8.59254,27.333252,-0.62240887,-3.5479727
199,-13.199999809265137,-176.1999969482422,2019-01-10 07:00:00,1.7216829,8.616198,29.414398,-1.0453892,-3.7402556
200,-13.199999809265137,-176.1999969482422,2019-01-10 08:00:00,1.7084408,8.623402,31.407684,-0.66996884,-4.1444235
201,-13.199999809265137,-176.1999969482422,2019-01-10 09:00:00,1.6973798,8.614692,33.208786,-0.61431336,-4.3857107
202,-13.199999809265137,-176.1999969482422,2019-01-10 10:00:00,1.6818528,8.644048,34.987915,-0.7008321,-3.491968
203,-13.199999809265137,-176.1999969482422,2019-01-10 11:00:00,1.669805,8.647596,36.88237,-1.9120944,-3.5731747
204,-13.199999809265137,-176.1999969482422,2019-01-10 12:00:00,1.658017,8.653727,38.820755,-2.9660037,-3.018261
205,-13.199999809265137,-176.1999969482422,2019-01-10 13:00:00,1.647735,8.654801,40.50653,-2.9498127,-3.6786504
206,-13.199999809265137,-176.1999969482422,2019-01-10 14:00:00,1.638803,8.648994,41.950714,-2.5865352,-4.2919025
207,-13.199999809265137,-176.1999969482422,2019-01-10 15:00:00,1.6300269,8.648026,43.31801,-2.7615964,-3.8214626
208,-13.199999809265137,-176.1999969482422,2019-01-10 16:00:00,1.6019849,8.592002,44.43271,-1.8690879,-4.0753508
209,-13.199999809265137,-176.1999969482422,2019-01-10 17:00:00,1.5990767,8.601895,45.283844,-0.7676184,-4.199495
210,-13.199999809265137,-176.1999969482422,2019-01-10 18:00:00,1.6177195,8.654694,45.794525,1.0325779,-4.3507075
211,-13.199999809265137,-176.1999969482422,2019-01-10 19:00:00,1.6133574,8.644801,45.997696,1.12618,-5.0358324
212,-13.199999809265137,-176.1999969482422,2019-01-10 20:00:00,1.6103455,8.628671,46.07457,0.31158853,-5.186112
213,-13.199999809265137,-176.1999969482422,2019-01-10 21:00:00,1.6083202,8.605874,45.953766,0.27617168,-5.2519174
214,-13.199999809265137,-176.1999969482422,2019-01-10 22:00:00,1.599648,8.635553,46.195374,1.9266046,-3.3435552
215,-13.199999809265137,-176.1999969482422,2019-01-10 23:00:00,1.5928452,8.654157,46.255783,2.5823255,-2.2911325
216,-13.199999809265137,-176.1999969482422,2019-01-11 00:00:00,1.5881196,8.658242,45.975723,3.657485,-1.9397025
217,-13.199999809265137,-176.1999969482422,2019-01-11 01:00:00,1.5835497,8.6662,45.679214,3.206677,-2.6864328
218,-13.199999809265137,-176.1999969482422,2019-01-11 02:00:00,1.5779933,8.688674,45.602325,2.886406,-1.969105
219,-13.199999809265137,-176.1999969482422,2019-01-11 03:00:00,1.5722291,8.716955,45.56938,1.8881519,-1.0394261
220,-13.199999809265137,-176.1999969482422,2019-01-11 04:00:00,1.567192,8.743624,45.421127,0.73456895,-0.6025889
221,-13.199999809265137,-176.1999969482422,2019-01-11 05:00:00,1.6057237,8.869652,45.201477,-0.58496785,0.39102888
222,-13.199999809265137,-176.1999969482422,2019-01-11 06:00:00,1.5984536,8.88062,44.69629,-1.5078342,1.1134906
223,-13.199999809265137,-176.1999969482422,2019-01-11 07:00:00,1.5891063,8.878362,44.00441,-1.7876289,1.099956
